10.0,3000.0,7409,5,51,25,120,0.039757728576660156,0.00526118278503418,0.005707263946533203,0.04001951217651367,0.2872476577758789,0.006003379821777344,24
10.0,3000.0,5329,6,54,47,012,0.2857015132904053,0.00630640983581543,0.005890607833862305,0.29521942138671875,0.006758689880371094,0.00620269775390625,25
10.0,5000.0,5247,13,75,413,120,65.29073190689087,0.01573348045349121,0.00867605209350586,65.32382917404175,0.08301591873168945,0.009125232696533203,32
10.0,5000.0,524,6,54,94,102,1.6728911399841309,0.0061991214752197266,0.006620645523071289,1.6749026775360107,0.02223682403564453,0.007031440734863281,25
10.0,5000.0,3308,7,57,72,012,0.6657125949859619,0.006895303726196289,0.006315708160400391,0.732935905456543,0.007877826690673828,0.0067174434661865234,26
40.0,1000.0,1588,4,168,149,102,13.265892028808594,0.018153667449951172,0.02454090118408203,13.275217294692993,0.04823732376098633,0.02658867835998535,83
40.0,1000.0,471,1,159,80,021,1.3309295177459717,0.016670942306518555,0.023407459259033203,1.3550364971160889,0.01818704605102539,0.026863574981689453,80
40.0,1000.0,7333,5,171,111,012,2.843679189682007,0.025533437728881836,0.018624544143676758,2.8733789920806885,0.028769493103027344,0.020911693572998047,84
40.0,3000.0,9452,4,168,150,120,7.78300142288208,0.017659425735473633,0.01778125762939453,7.792198181152344,0.15966391563415527,0.019945621490478516,83
40.0,3000.0,915,4,168,127,102,4.068965911865234,0.01797962188720703,0.018304824829101562,4.075182199478149,0.0674293041229248,0.021160364151000977,83
40.0,3000.0,8259,5,171,98,102,3.8322763442993164,0.0181732177734375,0.01859307289123535,3.8373143672943115,0.23587632179260254,0.020655393600463867,84
40.0,5000.0,2433,22,222,287,021,59.04760789871216,0.03426480293273926,0.026404142379760742,59.11096000671387,0.04564309120178223,0.0293734073638916,101
40.0,5000.0,5632,15,201,188,021,18.938063859939575,0.02772831916809082,0.03049015998840332,18.981597423553467,0.0346527099609375,0.03358030319213867,94
40.0,5000.0,9931,9,183,603,210,249.31400537490845,0.03946948051452637,0.01970386505126953,249.39475679397583,0.0992116928100586,0.04019594192504883,88
70.0,1000.0,3772,3,285,151,012,9.410161018371582,0.04075050354003906,0.030353784561157227,9.446518659591675,0.0472874641418457,0.03410530090332031,142
70.0,1000.0,7199,1,279,140,210,6.135101318359375,0.04427027702331543,0.029227733612060547,6.143516778945923,0.0494379997253418,0.38974452018737793,140
70.0,1000.0,3317,5,291,174,021,26.722633123397827,0.043190717697143555,0.04748868942260742,26.821129083633423,0.04805445671081543,0.05490303039550781,144
70.0,3000.0,6254,6,294,403,201,133.83740878105164,0.062090158462524414,0.03127884864807129,133.87412238121033,0.0855410099029541,0.1011662483215332,145
70.0,3000.0,5222,4,288,288,120,74.65557074546814,0.037531137466430664,0.030780315399169922,74.67601323127747,0.3112168312072754,0.03661012649536133,143
70.0,3000.0,7333,4,288,187,012,16.48568081855774,0.04582548141479492,0.030976295471191406,16.533037662506104,0.053244590759277344,0.034744977951049805,143
70.0,5000.0,5275,14,318,325,201,66.10444593429565,0.06646084785461426,0.034532785415649414,66.12763357162476,0.08361625671386719,0.05651378631591797,153
70.0,5000.0,8100,11,309,547,210,253.3589427471161,0.05095481872558594,0.03575396537780762,253.4095118045807,0.09886598587036133,0.05790114402770996,150
70.0,5000.0,7580,7,297,586,210,395.23710894584656,0.05146336555480957,0.03211808204650879,395.29787969589233,0.10153532028198242,0.05983543395996094,146
100.0,1000.0,6683,5,411,385,210,194.63043093681335,0.08629727363586426,0.04480481147766113,194.66176390647888,0.11996102333068848,0.09491586685180664,204
100.0,1000.0,4310,6,414,320,201,91.89086151123047,0.08674359321594238,0.04524588584899902,91.91897130012512,0.10567116737365723,0.08012199401855469,205
100.0,1000.0,2703,2,402,202,120,28.25258445739746,0.05745649337768555,0.061350107192993164,28.26291537284851,0.09319615364074707,0.07107090950012207,201
100.0,3000.0,8798,3,405,238,021,34.03322076797485,0.0620884895324707,0.05916595458984375,34.081201791763306,0.0719912052154541,0.06811904907226562,202
100.0,3000.0,1768,10,426,844,021,908.5533540248871,0.10246825218200684,0.06342411041259766,908.809812784195,0.20432662963867188,0.07532382011413574,209
100.0,3000.0,1954,6,414,345,201,135.49313879013062,0.0816354751586914,0.10650944709777832,135.52972173690796,0.10253596305847168,0.15737462043762207,205
100.0,5000.0,2373,11,432,1470,012,4036.1709127426147,0.17804312705993652,0.05113482475280762,4036.786241531372,0.46170902252197266,0.06224465370178223,211
100.0,5000.0,152,8,420,666,120,785.548412322998,0.08355307579040527,0.04957985877990723,785.6373610496521,0.18257617950439453,0.05861520767211914,207
100.0,5000.0,8803,9,423,307,012,72.57189893722534,0.08353066444396973,0.04850006103515625,72.62563705444336,0.10053801536560059,0.05625271797180176,208
150.0,3000.0,6963,2,602,301,012,72.55066561698914,0.2063760757446289,0.06591081619262695,72.61950778961182,0.22516942024230957,0.08467960357666016,301
150.0,3000.0,3130,7,617,725,210,1068.5018589496613,0.26294660568237305,0.0757443904876709,1068.5813074111938,0.3442080020904541,0.17140817642211914,306
150.0,3000.0,4280,5,611,586,012,408.75980401039124,0.26163578033447266,0.07594752311706543,409.24530577659607,0.3140265941619873,0.09657073020935059,304
150.0,5000.0,1486,15,641,685,021,1194.438197851181,0.2737314701080322,0.10038995742797852,1194.7696895599365,0.3491365909576416,0.1669449806213379,314
150.0,5000.0,5780,12,632,1410,120,4051.4221804142,0.3150603771209717,0.0789644718170166,4051.808091402054,0.6178340911865234,0.09850502014160156,311
150.0,5000.0,9335,19,653,1181,210,1887.2397005558014,0.33292531967163086,0.07932257652282715,1887.4456932544708,0.5190119743347168,0.12802529335021973,318
200.0,3000.0,3726,10,826,1322,102,3771.9202268123627,0.47983455657958984,0.10703921318054199,3772.1584022045135,0.7392776012420654,0.14850425720214844,409
200.0,3000.0,4395,9,823,1024,120,3324.6198620796204,0.4634528160095215,0.10383486747741699,3324.791079759598,0.728635311126709,0.14302754402160645,408
200.0,3000.0,9327,11,829,1098,201,3178.525404691696,0.47390317916870117,0.10479545593261719,3178.7454369068146,0.6439905166625977,0.16755938529968262,410
200.0,5000.0,9589,15,844,1772,021,9054.066234350204,0.6098415851593018,0.11164236068725586,9054.481424570084,1.0083560943603516,0.15099477767944336,415
200.0,5000.0,8319,9,823,675,210,646.4496779441833,0.47605299949645996,0.09955883026123047,646.5537295341492,0.5541207790374756,0.1533198356628418,408
200.0,5000.0,2693,16,844,1613,120,6156.775683403015,0.5851876735687256,0.11042428016662598,6157.10614490509,0.9731388092041016,0.15243959426879883,415
250.0,3000.0,7121,4,1008,580,210,685.6199028491974,0.7134757041931152,0.12182927131652832,685.694310426712,0.777094841003418,0.20065617561340332,503
250.0,3000.0,8113,8,1020,820,120,1471.843762397766,0.7509772777557373,0.12422943115234375,1471.956337928772,0.9146459102630615,0.17737722396850586,507
250.0,3000.0,8917,5,1011,526,120,313.41198778152466,0.6778762340545654,0.11812257766723633,313.48333835601807,0.7618939876556396,0.1656036376953125,504
250.0,5000.0,4553,15,1041,3233,120,36188.954885959625,1.3996920585632324,0.16745853424072266,36190.622366666794,3.073911190032959,0.23372459411621094,514
250.0,5000.0,4385,17,1047,1879,012,10783.587570905685,0.9326848983764648,0.15748000144958496,10784.170227766037,1.4143288135528564,0.2166597843170166,516
250.0,5000.0,3273,16,1047,2648,120,24583.88717341423,1.3951194286346436,0.14371824264526367,24584.928342342377,2.677422285079956,0.19970273971557617,516
300.0,3000.0,6473,6,1214,886,201,1986.5922372341156,1.191856861114502,0.15001416206359863,1986.7189757823944,1.3171324729919434,0.29436349868774414,605
300.0,3000.0,62,13,1235,1357,201,7235.616134643555,1.2264657020568848,0.1625990867614746,7235.85533118248,1.4662041664123535,0.3222212791442871,612
300.0,3000.0,4853,6,1214,1188,102,6455.712454557419,1.3068242073059082,0.17073798179626465,6455.909346818924,1.5230908393859863,0.24727225303649902,605
300.0,5000.0,2516,19,1253,1643,102,9394.647785663605,1.3576927185058594,0.16368818283081055,9395.055322647095,1.7418694496154785,0.2313244342803955,618
300.0,5000.0,9502,6,1214,674,120,839.9200010299683,1.1461162567138672,0.1438615322113037,840.0094401836395,1.246161937713623,0.2166457176208496,605
300.0,5000.0,6883,11,1229,3538,021,55531.685433626175,1.883371353149414,0.1580815315246582,55533.88346362114,3.63846755027771,0.23935604095458984,610
350.0,3000.0,5425,5,1411,964,021,2871.5514719486237,2.050550699234009,0.1887054443359375,2871.73552942276,2.204944133758545,0.2885901927947998,704
400.0,3000.0,2246,7,1617,1552,120,7135.5327117443085,2.748076915740967,0.20768046379089355,7135.872980833054,3.1655335426330566,0.4539942741394043,806
400.0,3000.0,9161,10,1626,1825,201,12462.842588186264,2.8603739738464355,0.20873618125915527,12463.331173658371,3.3481898307800293,0.37531304359436035,809
400.0,5000.0,8205,13,1635,1015,012,3443.301356077194,2.9179210662841797,0.2197575569152832,3443.5112912654877,3.101069688796997,0.34493446350097656,812
400.0,5000.0,9585,6,1614,1469,201,7688.837887763977,2.563930034637451,0.20710206031799316,7689.16913485527,2.8871119022369385,0.35810375213623047,805
450.0,3000.0,6760,10,1826,1199,210,6893.019673347473,3.938465118408203,0.26252269744873047,6893.294020414352,4.176401615142822,0.4619932174682617,909
450.0,3000.0,4089,8,1820,1979,021,21342.139832258224,4.295445919036865,0.27286672592163086,21342.708980083466,4.8952178955078125,0.4336435794830322,907
450.0,5000.0,1601,9,1823,1640,021,6295.891497850418,3.851050853729248,0.24834418296813965,6296.287598133087,4.21793270111084,0.3957991600036621,908
450.0,5000.0,9173,15,1841,2836,120,52013.738661289215,4.335301637649536,0.274522066116333,52015.238213300705,6.0240654945373535,0.4308598041534424,914
500.0,3000.0,7340,5,2011,1025,120,3049.760228395462,5.029130697250366,0.26386117935180664,3049.9747750759125,5.343672752380371,0.4376685619354248,1004
