6.328571655767891934e+04,0.000000000000000000e+00,5.754687437436738401e+04,0.000000000000000000e+00,5.661976203994081880e+04,5.088091985662928346e+04
0.000000000000000000e+00,6.328571655767891934e+04,5.390705682364678069e+03,5.473316548960871296e+04,0.000000000000000000e+00,5.390705682364678069e+03
5.754687437436738401e+04,5.390705682364678069e+03,6.328571655767891934e+04,5.390705682364678069e+03,5.088091985662928346e+04,5.661976203994081880e+04
0.000000000000000000e+00,5.473316548960871296e+04,5.390705682364678069e+03,6.328571655767891934e+04,0.000000000000000000e+00,5.390705682364678069e+03
5.661976203994081880e+04,0.000000000000000000e+00,5.088091985662928346e+04,0.000000000000000000e+00,6.328571655767891934e+04,5.754687437436738401e+04
5.088091985662928346e+04,5.390705682364678069e+03,5.661976203994081880e+04,5.390705682364678069e+03,5.754687437436738401e+04,6.328571655767891934e+04
