2.368386659174009037e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.349278661892032687e+03,0.000000000000000000e+00
0.000000000000000000e+00,2.368386659174009401e+04,1.231050049491033860e+03,0.000000000000000000e+00,1.774682574114959061e+04
0.000000000000000000e+00,1.231050049491033860e+03,2.368386659174009037e+04,0.000000000000000000e+00,1.231050049491033860e+03
3.349278661892032687e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.368386659174009037e+04,0.000000000000000000e+00
0.000000000000000000e+00,1.774682574114959061e+04,1.231050049491033860e+03,0.000000000000000000e+00,2.368386659174009401e+04
