3.611468637881140603e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.728572164104302647e+04,2.514289494288477727e+04,2.514289494288477727e+04,2.514289494288477727e+04,2.514289494288477727e+04,2.514289494288477727e+04
0.000000000000000000e+00,2.514289494288477727e+04,3.728572164104302647e+04,3.003578660037706140e+04,3.003578660037706140e+04,3.003578660037706140e+04,3.003578660037706140e+04
0.000000000000000000e+00,2.514289494288477727e+04,3.003578660037706140e+04,3.728572164104302647e+04,3.230005886895419826e+04,3.230005886895419826e+04,3.464298062834732991e+04
0.000000000000000000e+00,2.514289494288477727e+04,3.003578660037706140e+04,3.230005886895419826e+04,3.728572164104302647e+04,3.336653451333559497e+04,3.230005886895419826e+04
0.000000000000000000e+00,2.514289494288477727e+04,3.003578660037706140e+04,3.230005886895419826e+04,3.336653451333559497e+04,3.728572164104302647e+04,3.230005886895419826e+04
0.000000000000000000e+00,2.514289494288477727e+04,3.003578660037706140e+04,3.464298062834732991e+04,3.230005886895419826e+04,3.230005886895419826e+04,3.728572164104302647e+04
