2.761350469026307474e+04,1.645365747432174976e+04,2.256829495250428226e+04,1.140844773656295729e+04,1.984248634289094480e+04,8.682639126949619822e+03,0.000000000000000000e+00
1.645365747432174976e+04,2.761350469026307474e+04,1.140844773656295729e+04,2.256829495250428226e+04,8.682639126949619822e+03,1.984248634289094480e+04,9.343404507286650187e+02
2.256829495250428226e+04,1.140844773656295729e+04,2.761350469026307474e+04,1.645365747432174976e+04,1.984248634289094480e+04,8.682639126949619822e+03,0.000000000000000000e+00
1.140844773656295729e+04,2.256829495250428226e+04,1.645365747432174976e+04,2.761350469026307474e+04,8.682639126949619822e+03,1.984248634289094480e+04,9.343404507286650187e+02
1.984248634289094480e+04,8.682639126949619822e+03,1.984248634289094480e+04,8.682639126949619822e+03,2.761350469026307474e+04,1.645365747432174976e+04,0.000000000000000000e+00
8.682639126949619822e+03,1.984248634289094480e+04,8.682639126949619822e+03,1.984248634289094480e+04,1.645365747432174976e+04,2.761350469026307474e+04,9.343404507286650187e+02
0.000000000000000000e+00,9.343404507286650187e+02,0.000000000000000000e+00,9.343404507286650187e+02,0.000000000000000000e+00,9.343404507286650187e+02,2.761350469026307474e+04
