,sample,genome_position,time,true_location_0,true_location_1,true_dist_to_center,midpoint_estimated_location_0,midpoint_estimated_location_1,midpoint_error_0,midpoint_abs_error_0,midpoint_abs_error,midpoint_dist_to_center,position_in_arg,arg_estimated_location_0,arg_variance_in_estimated_location_0,arg_error_0,arg_abs_error_0,arg_abs_error,arg_dist_to_center,window_0_estimated_location_0,window_0_variance_in_estimated_location_0,window_0_estimated_location_1,window_0_variance_in_estimated_location_1,window_0_error_0,window_0_abs_error_0,window_0_abs_error,window_0_dist_to_center,window_100_estimated_location_0,window_100_variance_in_estimated_location_0,window_100_estimated_location_1,window_100_variance_in_estimated_location_1,window_100_error_0,window_100_abs_error_0,window_100_abs_error,window_100_dist_to_center
107,303,16048.11394571537,412,53.53314719768677,1000000.0,2.612841107800598,61.166315325163865,975917.189308449,-7.6331681274770915,7.6331681274770915,7.6331681274770915,10.24600923527769,16048.11394571537,59.13476728508662,45.44048965175551,-5.601620087399844,5.601620087399844,5.601620087399844,8.214461195200442,64.0625084229853,83.0728636268921,974269.635771137,83.0728636268921,-10.52936122529853,10.52936122529853,10.52936122529853,13.142202333099128,63.363544374534385,49.306277202278594,979521.5052794177,49.306277202278594,-9.830397176847612,9.830397176847612,9.830397176847612,12.44323828464821
108,173,847984.0747120673,1176,71.83140952508789,1000000.0,20.911103435201717,75.06103808062912,987182.2286789382,-3.2296285555412254,3.2296285555412254,3.2296285555412254,24.140731990742943,847984.0747120673,59.85645731441839,137.84387211837114,11.9749522106695,11.9749522106695,11.9749522106695,8.936151224532217,70.11972015133925,263.2627934798332,991169.500966292,263.2627934798332,1.7116893737486407,1.7116893737486407,1.7116893737486407,19.199414061453076,61.149355961664085,146.98039172378307,991426.9907872027,146.98039172378307,10.682053563423807,10.682053563423807,10.682053563423807,10.22904987177791
109,97,522819.3173754018,1658,67.04909878885317,1000000.0,16.128792698966997,75.84329406844003,988666.9126157407,-8.794195279586859,8.794195279586859,8.794195279586859,24.922987978553856,522819.3173754018,55.731334786443156,177.89621784145695,11.317764002410016,11.317764002410016,11.317764002410016,4.811028696556981,72.48435510118175,673.3077378799733,987553.1713360038,673.3077378799733,-5.435256312328576,5.435256312328576,5.435256312328576,21.564049011295573,55.73133478585092,177.89621784145695,990370.9287382519,177.89621784145695,11.317764003002253,11.317764003002253,11.317764003002253,4.811028695964744
110,288,764041.7052117675,1955,92.74943490406646,1000000.0,41.82912881418029,74.7576175762661,986606.3512731482,17.991817327800362,17.991817327800362,17.991817327800362,23.837311486379924,764041.7052117675,60.045845090368175,345.6692125418131,32.70358981369829,32.70358981369829,32.70358981369829,9.125539000482,72.09911692546049,634.2036674814589,993084.7845761771,634.2036674814589,20.65031797860597,20.65031797860597,20.65031797860597,21.178810835574318,60.17112608469253,347.3181399165811,991023.3315298908,347.3181399165811,32.57830881937393,32.57830881937393,32.57830881937393,9.250819994806356
111,427,326698.242651259,97,38.08283802102926,1000000.0,12.837468068856914,50.57026226790031,1000000.0,-12.48742424687105,12.48742424687105,12.48742424687105,0.3500438219858637,326698.242651259,46.89684854538937,20.030495597756627,-8.814010524360107,8.814010524360107,8.814010524360107,4.023457544496807,48.29039662714088,26.963169764188923,999891.8147058431,26.963169764188923,-10.207558606111618,10.207558606111618,10.207558606111618,2.629909462745296,46.02426534340063,20.229808888448137,998561.4699572035,20.229808888448137,-7.941427322371368,7.941427322371368,7.941427322371368,4.896040746485546
112,336,692282.785313259,102,66.06286700458259,1000000.0,15.14256091469641,58.79784257520126,994109.5995127981,7.265024429381327,7.265024429381327,7.265024429381327,7.877536485315083,692282.785313259,59.11590704409511,36.94424929949641,6.946959960487476,6.946959960487476,6.946959960487476,8.195600954208935,58.73103961505623,44.710830948559554,995321.8023185673,44.710830948559554,7.331827389526353,7.331827389526353,7.331827389526353,7.810733525170058,59.13763738936433,37.05193684089954,995282.2830263074,37.05193684089954,6.925229615218257,6.925229615218257,6.925229615218257,8.217331299478154
113,18,565179.2240587357,1760,71.40076878260487,1000000.0,20.480462692718696,73.49092343555378,993621.6943368168,-2.090154652948911,2.090154652948911,2.090154652948911,22.570617345667607,565179.2240587357,55.86704371340835,179.8416761452886,15.533725069196521,15.533725069196521,15.533725069196521,4.946737623522175,72.16142155428979,444.2748176839534,992925.9995226265,444.2748176839534,-0.7606527716849172,0.7606527716849172,0.7606527716849172,21.241115464403613,55.86704371260932,179.8416761452886,990417.775185487,179.8416761452886,15.533725069995548,15.533725069995548,15.533725069995548,4.946737622723148
114,478,397028.23999942216,1231,63.06105668482508,1000000.0,12.140750594938908,69.53044924073562,989303.9608104714,-6.469392555910538,6.469392555910538,6.469392555910538,18.610143150849446,397028.23999942216,59.02077592875987,144.11110290469642,4.040280756065215,4.040280756065215,4.040280756065215,8.100469838873693,61.84333061120924,341.6936809826433,988425.360775293,341.6936809826433,1.217726073615843,1.217726073615843,1.217726073615843,10.923024521323065,59.0207759284137,144.11110290469642,990647.8721639776,144.11110290469642,4.040280756411384,4.040280756411384,4.040280756411384,8.100469838527523
115,326,171430.1613920506,323,95.79421740986108,1000000.0,44.8739113199749,77.91828191970079,1000000.0,17.875935490160288,17.875935490160288,17.875935490160288,26.997975829814614,171430.1613920506,78.60865375669376,59.78627747662097,17.18556365316732,17.18556365316732,17.18556365316732,27.68834766680758,77.98509850904516,94.25132676286344,999999.9999993369,94.25132676286344,17.809118900815918,17.809118900815918,17.809118900815918,27.064792419158984,79.94285457149232,62.10162046300038,995859.238271975,62.10162046300038,15.851362838368757,15.851362838368757,15.851362838368757,29.022548481606144
116,60,606055.0718704038,1770,81.91532401630768,1000000.0,30.995017926421504,74.7576175762661,986606.3512731482,7.157706440041579,7.157706440041579,7.157706440041579,23.837311486379924,606055.0718704038,58.285627340278324,223.39111395733013,23.629696676029354,23.629696676029354,23.629696676029354,7.3653212503921495,72.14308985488299,527.978975442334,993107.4980017766,527.978975442334,9.772234161424691,9.772234161424691,9.772234161424691,21.222783764996812,58.285627338835454,223.39111395733013,990788.0536195447,223.39111395733013,23.629696677472225,23.629696677472225,23.629696677472225,7.365321248949279
117,176,999837.9659971402,63,96.3560956535154,1000000.0,45.43578956362922,98.3764089688174,1000000.0,-2.0203133153020048,2.0203133153020048,2.0203133153020048,47.456102878931226,999837.9659971402,95.10297633776482,7.829813159988224,1.253119315750581,1.253119315750581,1.253119315750581,44.18267024787864,96.8034891267651,8.24126360748207,999999.9999997715,8.24126360748207,-0.44739347324970424,0.44739347324970424,0.44739347324970424,45.883183036878926,95.48561030298043,7.974764551694059,999927.8774064174,7.974764551694059,0.8704853505349632,0.8704853505349632,0.8704853505349632,44.56530421309426
118,370,920982.3275856519,1046,71.88770400779853,641072.0,20.967397917912358,71.97231319337945,979587.655021581,-0.08460918558091635,0.08460918558091635,0.08460918558091635,21.052007103493274,920982.3275856519,61.07019373473692,132.10940203702637,10.817510273061615,10.817510273061615,10.817510273061615,10.149887644850743,73.26598633865675,251.75809234994392,987250.899293884,251.75809234994392,-1.3782823308582124,1.3782823308582124,1.3782823308582124,22.34568024877057,59.84953812146517,145.89938987703368,990426.113643658,145.89938987703368,12.03816588633336,12.03816588633336,12.03816588633336,8.929232031578998
119,412,349355.6684867074,813,97.60218483981528,1000000.0,46.681878749929105,79.66242405414188,1000000.0,17.9397607856734,17.9397607856734,17.9397607856734,28.742117964255705,349355.6684867074,68.13893499170504,125.72176532268907,29.463249848110237,29.463249848110237,29.463249848110237,17.218628901818867,78.91160699782719,204.0232088744192,999999.9999999098,204.0232088744192,18.690577841988087,18.690577841988087,18.690577841988087,27.991300907941017,68.15379371646654,126.20721538792995,992980.908842267,126.20721538792995,29.448391123348742,29.448391123348742,29.448391123348742,17.233487626580363
120,224,577889.456457702,712,64.7533758016481,1000000.0,13.83306971176193,75.79430429950642,988573.9324095974,-11.040928497858317,11.040928497858317,11.040928497858317,24.873998209620247,577889.456457702,64.47039879139024,70.88838130917188,0.28297701025786637,0.28297701025786637,0.28297701025786637,13.550092701504063,72.48842726459574,123.56377799127984,989688.3815149326,123.56377799127984,-7.735051462947638,7.735051462947638,7.735051462947638,21.568121174709567,64.47039879130094,70.88838130917188,990431.3749104455,70.88838130917188,0.2829770103471674,0.2829770103471674,0.2829770103471674,13.550092701414762
121,30,145508.97422413988,1772,69.99518978877416,1000000.0,19.07488369888798,71.55191164317911,981454.9479166666,-1.5567218544049553,1.5567218544049553,1.5567218544049553,20.631605553292935,145508.97422413988,55.77654983436174,181.96165313995618,14.218639954412417,14.218639954412417,14.218639954412417,4.856243744475563,74.8518521846836,750.7764789637922,976771.0241768943,750.7764789637922,-4.856662395909439,4.856662395909439,4.856662395909439,23.93154609479742,57.382572518412836,237.67884452755965,992531.5853624769,237.67884452755965,12.61261727036132,12.61261727036132,12.61261727036132,6.462266428526661
